12,27,87,11938.044405196615,10,-0.17439397520356056
9,39,77,9782.339107518797,284,-0.1117153138385389
10,19,82,10407.455586514709,60,-0.1385158434974206
13,40,64,10285.169136022403,457,-0.16039178476658203
14,27,60,10152.683590150626,171,-0.14991709426854502
13,27,75,11032.326809659548,102,-0.1493887889817952
7,16,66,10012.465883591149,182,-0.15919635348229014
9,33,84,10062.332717345149,98,-0.14628269672396946
7,37,72,9243.848957771697,680,-0.1404269512019728
13,27,60,9538.427758634707,189,-0.17685469479480964
13,19,87,10021.418941517855,8,-0.08854736655138032
14,40,86,10705.685249360262,8,-0.06704197052280872
9,16,82,10101.425667458681,54,-0.15906016423786767
13,28,62,10894.870071490644,207,-0.15636131690882413
15,32,67,9355.330878107214,174,-0.14387120152950494
15,21,85,10221.00552825263,8,-0.08854736655138026
14,30,88,9942.52476626274,2,-0.012844964335515508
6,37,63,10106.903010486702,1334,-0.16565999358315267
12,36,82,11254.966379228346,54,-0.13083678722385375
15,31,74,11024.576655018189,100,-0.12651043123000852
11,27,90,9811.457333129385,4,-0.06953578963002462
8,26,88,10597.636127783513,52,-0.10888393539669469
13,21,87,10272.667182218402,8,-0.10928389310276056
11,21,76,10510.663312389515,84,-0.11524716560857096
6,36,65,10579.72087936495,1206,-0.14885297457258498
9,31,75,8264.223957617365,268,-0.17939596973780061
7,34,85,11009.560275410111,194,-0.1392601955929831
15,10,64,10000,0,0.0
8,21,72,10103.58049903366,219,-0.11434421385504795
10,38,90,11685.999764444805,10,-0.14427518384644653
10,32,81,10906.693888131775,114,-0.12304921160986085
11,26,90,9938.040442696572,4,-0.06953578963002457
6,17,87,9891.975157316072,124,-0.16433184232538262
8,23,78,9059.461293327176,184,-0.1573079866319129
12,31,64,9518.328790967784,285,-0.17479544698372768
13,38,73,10411.548466075228,192,-0.16420025297418359
15,11,88,10000,0,0.0
12,22,77,10200.928799579346,70,-0.14212327554643217
11,28,90,9353.87401241498,4,-0.06953578963002453
11,34,75,8954.783747809795,194,-0.1552373313805434
6,13,80,9215.762384506836,144,-0.1437735291014981
5,34,80,10498.42437720412,685,-0.16079883100369038
8,34,78,10327.16030415147,300,-0.11343958575660126
10,35,81,11603.836464159287,128,-0.17212918500313443
8,19,66,9489.374229951884,194,-0.1384994985443698
15,35,80,10815.971165466897,36,-0.13672848785996272
8,33,83,11336.531117153234,172,-0.14583259876270582
14,35,80,11879.71993215558,52,-0.17997750880615418
7,34,71,10776.366726512673,672,-0.15654578211752251
11,32,64,9146.512829410454,363,-0.16315319599166617
11,28,88,11851.44356129539,12,-0.1562209322197559
7,27,81,8821.6149758223,246,-0.1467642163859465
12,27,60,10068.465750431566,224,-0.10653213287584863
8,36,70,9447.657740702187,586,-0.1425432007642464
15,39,89,10000,0,0.0
11,22,67,10378.291889679762,129,-0.16687930648763868
14,31,65,9405.796563874046,203,-0.15191689956077795
15,29,77,10999.26004325994,56,-0.14982158646691268
9,39,76,9617.828668232232,308,-0.10282728273475931
15,30,80,11261.9514111428,32,-0.14583001968386114
6,16,88,8720.985923757566,98,-0.16562950010798255
9,20,86,11578.092170842521,44,-0.16355472680471733
6,33,65,10116.036030733978,1086,-0.11260396571119109
12,29,63,9497.590083247034,251,-0.146868993265152
14,33,86,10328.554865916525,8,-0.08854736655138039
9,24,75,9421.486815318916,188,-0.11807517994584539
11,39,71,9391.010062144038,339,-0.11596686393086048
11,28,88,11851.44356129539,12,-0.1562209322197559
14,36,72,9446.232931094417,164,-0.15719683969141224
15,12,72,9894.347510819029,2,-0.01698916194310132
8,36,88,11855.81793548258,58,-0.17389132554161382
6,11,78,9404.933632769562,102,-0.1733196481747482
7,19,85,10027.168457243572,116,-0.15649200029353494
10,40,76,9270.389095581575,252,-0.12214003957239074
10,22,63,9914.186512051705,174,-0.1528003324851291
6,33,63,9452.14653928926,1156,-0.15211852828320452
8,26,85,10539.862822466917,96,-0.10399923668291448
9,20,74,10000.105059965952,134,-0.11036728175077275
7,30,81,11011.211339376006,282,-0.13916526680811128
13,38,69,9409.745107729595,275,-0.13516644682426934
7,36,73,8942.12872951748,608,-0.1667524290415215
5,28,70,10305.891073788433,956,-0.16578730226289412
9,22,68,11250.908960250428,208,-0.14280180230331108
8,23,76,8508.038418724876,208,-0.17287563986627902
12,21,84,10222.999227351358,22,-0.1359686772204037
8,24,88,10395.167478160172,50,-0.13218023664148787
15,34,90,10000,0,0.0
10,33,77,9412.261576860998,196,-0.14118944784681697
13,10,75,10000,0,0.0
10,32,85,11328.112748707676,52,-0.15104687305810235
12,13,84,9325.78175556628,6,-0.16959730166745848
14,40,81,10621.208595953696,38,-0.10943051796908775
12,22,76,10409.390920452497,74,-0.1427161014954218
11,28,77,10470.99784100372,130,-0.16563663419744734
15,18,89,10000,0,0.0
14,21,88,8968.80618455433,2,-0.10311938154456693
8,17,79,10473.621731374464,110,-0.13177060806377994
9,19,71,10363.801786763232,133,-0.1751036788936806
15,36,77,11176.094935833473,78,-0.1591978452460449
10,35,73,9495.252768782242,298,-0.12143675058092616
12,11,90,9566.332766570633,2,-0.04336672334293671
6,29,75,9747.046041869506,576,-0.15768406658081674
15,13,72,9894.347510819029,2,-0.01698916194310132
7,20,85,9573.828573076378,120,-0.1779098331119645
7,40,77,8867.036400768044,490,-0.138041164115249
6,27,82,8374.531029857313,330,-0.16873206366049454
14,14,82,9238.345918261857,4,-0.15991797023515436
11,36,74,9554.356075735579,232,-0.12913976531380159
7,36,88,10495.673927435739,100,-0.13407223505770324
8,34,60,9382.648429026298,848,-0.16958796710153906
9,21,88,11798.118546291607,28,-0.1703667249024263
11,36,71,10530.276042757921,301,-0.11853455130354947
7,39,87,11199.85208465734,128,-0.15903723311587864
11,25,63,10377.513908276242,208,-0.11440516180716148
15,34,77,9817.080612782433,70,-0.1358731356731061
11,37,71,10088.688856317567,319,-0.09481707138317917
5,13,77,9758.28355985175,254,-0.14761694782114732
13,30,66,9421.2646890277,209,-0.13658747933302448
6,27,86,10226.535314252546,224,-0.10617443518280197
8,36,87,10516.459161890798,82,-0.11137927179957062
5,32,65,10295.300289530851,1341,-0.114430510271139
8,33,79,10107.026154716748,268,-0.10545941551272162
7,18,82,10939.724494359602,146,-0.13135298414262467
14,10,79,10000,0,0.0
7,20,81,10622.576212029138,182,-0.1317679470003051
13,10,67,10000,0,0.0
8,35,87,10419.777889023759,80,-0.10734129840993832
12,21,89,9373.231308152932,4,-0.12900570541327083
11,39,69,8636.011063452319,401,-0.17997867669478795
5,28,89,10501.846513339653,234,-0.14419541846337325
14,29,85,11938.044405196615,10,-0.17439397520356056
9,17,85,11623.204886225923,54,-0.1741223778903487
6,15,64,9447.34527596469,242,-0.17397083125240276
10,34,76,8990.78008474896,220,-0.13049084333713545
14,33,76,10374.587844837553,98,-0.15323141896370143
9,40,86,11836.501044650602,70,-0.17255421923983957
7,15,87,11076.467932520396,72,-0.14303612314855862
8,22,72,9252.527570132102,231,-0.1514875306529624
12,35,89,9822.532981414335,4,-0.028990517286919516
6,16,88,8720.985923757566,98,-0.16562950010798255
7,35,86,11558.025464918877,158,-0.16632116058030122
6,19,84,10431.174808465827,200,-0.14599198270983835
15,13,70,9894.347510819029,2,-0.01698916194310132
15,36,84,12029.24861057315,10,-0.16869288151460554
6,31,74,10109.9266190985,670,-0.16710370624450877
5,37,88,11400.998730616635,302,-0.17757487045677448
8,23,72,8654.893900515195,249,-0.15806456637082456
13,34,75,9586.465460840918,130,-0.11895128614000605
12,38,81,11644.96717076468,76,-0.1783407166773856
9,33,81,10419.722535549108,162,-0.16924141700638828
10,29,90,11104.8199561104,10,-0.11329245233486052
12,37,73,9950.72406412536,224,-0.09741478109598928
7,30,89,11158.097552206436,80,-0.13988801170074575
11,21,79,10720.82126098442,72,-0.14683130286709334
13,11,86,10140.368411604042,1,-0.013842535685726451
7,34,69,9770.265148163484,716,-0.16709892866913012
13,32,88,9330.35305876192,4,-0.07187550529637796
8,36,86,10480.185459792789,100,-0.11157589438935228
13,33,84,11838.561448341607,20,-0.17743788272758645
9,35,75,9843.715830385692,316,-0.10398661266298914
13,36,90,9779.485305640643,2,-0.0264875400179586
12,19,89,9373.231308152932,4,-0.12900570541327083
15,31,84,11790.53527366656,10,-0.16406497614821644
5,32,90,10866.359858105663,212,-0.16244143535860586
8,24,83,10146.001241967935,124,-0.17383570630754147
12,35,88,10743.991942172297,8,-0.06924725429586198
13,25,81,11849.371839964399,38,-0.17396097959867826
15,21,90,10000,0,0.0
13,11,62,10247.133801170095,2,-0.024117358664905483
13,29,82,11512.985301416487,34,-0.1444477100413076
9,37,75,9191.476258290271,334,-0.1477386276840165
9,40,73,9637.838577578475,439,-0.14587681542670117
15,32,79,11851.733121008554,48,-0.17769777720827357
11,29,86,11370.502922869477,24,-0.14105785145126307
15,24,90,10000,0,0.0
11,29,88,11749.424179920366,12,-0.14889446096516906
14,12,86,10140.368411604042,1,-0.013842535685726451
10,23,67,11344.687528122273,183,-0.17633603165241243
15,26,61,10330.843994501185,127,-0.13460103383104857
10,34,88,11783.934078649325,22,-0.1753162755074458
7,16,65,9934.613433010449,182,-0.1591963534822906
12,24,60,9787.765079520597,162,-0.16136346542627308
6,29,74,9332.448980209783,610,-0.1771942272027683
8,32,84,10858.372201342705,134,-0.14345152601450437
15,33,90,10000,0,0.0
5,29,68,10373.678091588576,1098,-0.14783605470868755
7,40,81,11161.016345141976,332,-0.16570955969707044
8,29,84,9785.155390966624,122,-0.13284495529644647
15,29,85,11142.970642446067,8,-0.11410065830722897
14,29,75,10631.498876022335,96,-0.1112511885610705
9,38,80,11189.6455243844,210,-0.14218711067007567
14,10,68,10000,0,0.0
8,20,61,9332.573655497306,234,-0.1569124178851952
7,29,79,9191.749856969722,326,-0.1559323424162545
13,40,66,8906.500913433978,387,-0.14785145091434612
10,34,72,9125.454347900351,307,-0.1310558109321007
13,23,78,10663.372851950022,58,-0.13773970695100743
7,15,89,10343.299847505008,50,-0.15358256609069004
5,25,90,10093.509562729796,196,-0.14743194414408298
7,13,73,9548.94146643767,102,-0.17849169003760296
13,31,74,10418.974354791779,136,-0.12723275147589447
7,34,79,10074.2622337774,372,-0.14983725343435908
9,23,75,9927.169889072335,176,-0.10893668261163307
14,36,87,9851.29137342883,4,-0.028700146654853417
13,11,68,10286.351776697504,2,-0.02783803071427125
6,30,61,9723.836423034589,1038,-0.15793580869834908
7,36,63,9432.114009913223,1032,-0.13898212521694303
7,31,80,10044.472321240728,310,-0.11529844904144465
9,28,80,9845.673893578338,152,-0.1526161953428944
6,22,84,9351.577167801624,230,-0.13587490347574552
7,30,77,8937.322566097719,392,-0.1555731013662965
10,26,89,11851.44356129539,12,-0.1562209322197559
8,40,83,11515.427048846987,184,-0.1780967848784823
14,25,77,9990.144829644169,56,-0.1332505722793686
6,25,84,10561.267690107215,262,-0.1109496459197795
11,25,72,9742.044086380838,146,-0.12323617566366793
13,10,66,10000,0,0.0
7,16,70,9859.500654331592,176,-0.1315342655564637
10,38,90,11685.999764444805,10,-0.14427518384644653
10,20,73,9111.284440633646,106,-0.1417713713399731
14,39,90,10000,0,0.0
15,21,85,10221.00552825263,8,-0.08854736655138026
9,32,81,9884.888895615308,152,-0.14782910416264966
12,24,63,10725.700781376516,157,-0.10656764508398486
13,28,90,10049.777371527683,2,-0.017050202973254408
13,28,86,11938.044405196615,10,-0.17439397520356056
14,29,60,10068.006417840614,209,-0.14124434313648113
13,25,83,10497.989776842967,24,-0.09390696389928187
14,22,88,9446.09940927481,2,-0.07593823131096569
12,32,75,9973.980912353103,148,-0.12382672615455631
5,27,83,9719.851634331219,456,-0.1198350321429818
6,32,76,9776.93371944952,604,-0.17211199171367583
11,34,84,11495.506827022688,44,-0.14476789177712954
15,23,85,10272.667182218402,8,-0.10928389310276056
9,39,66,9838.388943643937,678,-0.17614786382914135
13,36,68,8474.269951060354,269,-0.17475716382400444
13,37,87,11665.906189497082,8,-0.14280126742292099
5,33,82,10794.985579008844,581,-0.12371159825917398
7,34,81,10727.850026619504,302,-0.12582046024805896
15,13,75,9905.79286179633,2,-0.01698916194310132
6,39,88,10245.586925769907,186,-0.17021330366408474
6,29,75,9747.046041869506,576,-0.15768406658081674
8,20,64,10221.217860912879,230,-0.13337842533778638
14,10,67,10000,0,0.0
7,36,65,9657.59110561417,938,-0.1773837734137961
12,37,82,11020.54350995701,54,-0.11256203958568944
7,27,90,10334.224764203052,46,-0.1236206990074892
7,33,88,10713.100776368203,98,-0.11764566864527679
15,10,75,10000,0,0.0
11,21,80,10224.639429833152,62,-0.13773970695100743
14,36,61,9455.354794094872,363,-0.16672132679658988
14,37,64,8578.994023397061,339,-0.1745493976388806
6,22,87,8719.75690908218,158,-0.1775293115952565
6,28,82,9257.828657377024,340,-0.11285454598298489
15,31,89,10000,0,0.0
13,36,76,11001.894437347548,138,-0.1432043353855722
15,24,81,10272.974100122168,20,-0.14703469505207217
15,14,74,9824.815694347553,4,-0.033711808193100844
5,16,85,8365.575100282667,232,-0.17031021498520804
13,22,89,9464.003478578086,2,-0.07486573273037823
11,28,90,9353.87401241498,4,-0.06953578963002453
10,39,65,9517.78184355632,610,-0.1738487580859472
14,27,86,11547.380040469836,8,-0.14512639905777328
14,35,89,9819.400515239553,2,-0.02492201152679845
6,27,89,10629.40497494792,132,-0.12074751360914468
5,30,85,10126.333407726062,416,-0.12758843994459657
11,18,86,10701.126314015637,18,-0.16103048171821352
6,13,78,9493.283770875447,158,-0.15540532966210135
15,25,73,9767.45325542672,70,-0.14410565436711928
15,34,75,9519.284095176701,96,-0.17140120041284027
14,25,89,10105.502225263386,2,-0.022470491094305864
15,34,84,11190.630691072507,10,-0.1215009041236125
9,23,68,9970.101086563693,232,-0.13061620992112302
12,28,87,11781.838936668384,10,-0.16344796103579887
6,40,88,10247.135255219015,188,-0.16107863277333417
8,17,78,10830.860846082003,114,-0.17250718767602266
8,35,84,11377.6324025266,142,-0.1602843801665956
8,31,89,11522.875642774881,40,-0.1654340046299997
11,21,73,9838.586570717816,96,-0.17216702482974172
11,28,64,8859.6318996048,265,-0.165710593530454
12,31,80,10394.842424118386,76,-0.11549876764487035
10,38,80,11245.368321909124,156,-0.15980512082385548
11,20,85,10720.348911384262,22,-0.17605372565783148
15,10,72,10000,0,0.0
6,29,81,8532.531264890516,378,-0.15467210663294753
15,11,66,10000,0,0.0
5,25,85,10103.47825303096,376,-0.14044001154924554
13,28,73,10498.832285641529,122,-0.12210089413812347
